Src IP,Dst IP,Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow IAT Mean,Flow IAT Std,Flow Pkts/s,Attack,src_betweenness,dst_betweenness,src_pagerank,dst_pagerank,src_degree,dst_degree,src_closeness,dst_closeness,src_eigenvector,dst_eigenvector,src_k_core,dst_k_core,src_modularity,dst_modularity
192.168.1.70,10.0.0.70,61510,984,TCP,50166,60,73,12764,4753,3.008756184603623,5.107290044345061,942.7628026880597,PortScan,0.32148312387069067,0.36255669740185026,0.43960762391179553,0.1244790804248288,0.14493045674845328,0.6281366321307215,0.39232433241738596,0.05280784988853038,0.04400203386282131,0.2748632426614438,0.31400645312313413,0.6654637668140422,0.2809067999061956,0.057644068989974984
192.168.1.71,10.0.0.71,21146,577,TCP,47385,45,60,11757,8943,99.20972334045452,0.6531107421705107,537.2434170830242,Benign,0.09834810412900385,0.4229552955549235,0.8467748878980528,0.07162960381484651,0.17822352305763645,0.5457909006340262,0.4843567598501126,0.672610822991473,0.8622449878104002,0.9845637099879613,0.7381467926568068,0.39905230273392434,0.09473006213738233,0.15660935258407982
192.168.1.72,10.0.0.72,13323,689,TCP,8440,75,14,10635,912,24.081609076198625,7.913317335686433,847.1764704508281,Benign,0.6195981243911984,0.43115739205755,0.3202914309239727,0.5151711839277635,0.9159557932630565,0.8576374453197427,0.4374927678141991,0.903403751404266,0.5900825904748241,0.37248414393859,0.4510855910049194,0.989410830170861,0.3443381150180491,0.8030229170790919
192.168.1.73,10.0.0.73,46756,596,UDP,15553,19,36,9472,7694,14.923286575136084,0.7450858683403982,294.0163969556025,Benign,0.8025880251230307,0.9475117938216585,0.9955619083007862,0.5242564579291117,0.8421110493799177,0.42910353872884643,0.849822627213287,0.028196188483834983,0.570407375915218,0.20419133420070734,0.8484128699447083,0.23851127962257235,0.7036426320674489,0.434202247516004
192.168.1.74,10.0.0.74,14463,225,UDP,79892,51,96,8911,7292,96.286501095224,9.534657614050477,669.9636806945978,Benign,0.4440404561654838,0.7968209160177069,0.18564582969548626,0.2097540305151656,0.6227107393299254,0.1190510348508872,0.9143270871331936,0.9060092732228876,0.5174678311099709,0.8090445127304959,0.4155672529306913,0.27409653119663735,0.7001730678652385,0.3857690254260673
192.168.1.75,10.0.0.75,16280,462,UDP,87513,83,76,12706,6193,60.890282776928395,0.8511241099477329,801.7189608479966,Benign,0.22696871145829556,0.9600228931522222,0.09782217561067641,0.42747631904683936,0.8676533049030124,0.9443957103127167,0.5065129351346531,0.5623853249001838,0.2688750648413567,0.7825489700428392,0.24616798044288302,0.5572878592147068,0.928763833521869,0.01895199310858875
192.168.1.76,10.0.0.76,50966,758,TCP,90173,17,56,13269,2784,81.6765272925098,0.13957820506190877,185.4726132964735,Benign,0.4459427673026575,0.9071078238734853,0.4118626949403391,0.15299270827375422,0.9853529482839055,0.16498586335020549,0.9985834445803314,0.9285534959280547,0.38278882344429255,0.8938031627549904,0.0565321888229221,0.8823831247955426,0.9843551630829934,0.7229046886291087
192.168.1.77,10.0.0.77,26293,504,UDP,14358,13,47,10645,14380,70.04225958991768,6.163257316414174,849.8756560159555,Benign,0.810390821389506,0.9374347788514077,0.9435093992693554,0.057780275988233654,0.6482579022961519,0.3184585370463301,0.6650007390693657,0.396360267884162,0.5743489568622594,0.3281718514396369,0.0015786629567123844,0.17817169710861624,0.5467405536678059,0.4443123069932645
192.168.1.78,10.0.0.78,49326,175,TCP,23163,20,64,8378,1001,93.10352496317392,9.376101089557732,911.0723441043529,DoS,0.8589525094722189,0.5511464221796178,0.3057980834624209,0.23288533585373405,0.8033315139269538,0.9410736364143775,0.1432283658943344,0.2050785106838907,0.12524945922237485,0.9756572229273688,0.2684564626284419,0.3416885938511206,0.3769017655577255,0.08297488430159006
192.168.1.79,10.0.0.79,35488,718,TCP,80397,75,16,1527,9827,21.083230758047478,0.8561799584024332,139.74408488985438,Benign,0.019620350107627305,0.61976847324047,0.8024581791270161,0.9443389767020579,0.3756972840294426,0.28700797594293803,0.48458227184357183,0.8240605484118179,0.8170697392529513,0.5220292348156976,0.10289518053669555,0.003509708166024139,0.592412175439877,0.11003257193198357
192.168.1.80,10.0.0.80,10625,51,UDP,91407,48,78,4932,569,23.08053453661397,0.43442622204587833,86.32819974541007,DoS,0.1559256467299941,0.6524997303035214,0.12201110389509173,0.5148464632376873,0.8261274310747644,0.33487252470377993,0.9738936076318971,0.6833374195949122,0.8513320662401397,0.10374863284266733,0.359347670879423,0.988423313299032,0.2741257638125968,0.7683101265871545
192.168.1.81,10.0.0.81,51362,707,TCP,55773,89,26,5264,2329,28.821684239917495,9.142329087554176,21.23533220167314,Benign,0.8650098187665296,0.9092719728124462,0.9344025366281803,0.7027997473330968,0.5352975148598423,0.9486625042505261,0.17786053187463302,0.8800008817008671,0.11218514903976096,0.6077624795982516,0.9199506134372437,0.8817698038564425,0.11152744874821618,0.6179542082603814
192.168.1.82,10.0.0.82,25249,956,TCP,68413,18,65,2115,5231,2.2989873864286063,6.117592226545292,243.16215388298122,Benign,0.8567201121449692,0.06720587989591964,0.34994225738583973,0.15675696549273666,0.8140925631580284,0.7979197339570905,0.3869199935466152,0.3082290767765161,0.05325812891792925,0.374554258777161,0.5135732180038811,0.2858336673870481,0.12255516045545156,0.5795770073314603
192.168.1.83,10.0.0.83,65217,51,UDP,30643,88,52,4404,11506,91.99730184040627,8.726721786237803,541.8393896049956,Benign,0.3008939889151824,0.4018807195941607,0.8411133172101686,0.5748380906470621,0.35003598166298744,0.9738868121236293,0.034413056435284695,0.9572264012944031,0.26226969340791406,0.05698554373978537,0.312392584607187,0.6299530571416498,0.06854833682057349,0.09042112972392058
192.168.1.84,10.0.0.84,58971,417,UDP,13026,76,41,3650,10418,68.11204752900865,1.4576449729568008,254.22500508723155,Benign,0.48781768941411807,0.3858060281651884,0.659270805457379,0.30096652405034396,0.06930689010696967,0.4942357662748612,0.018681145547538858,0.6868243932768875,0.3817073936031955,0.5066083799728279,0.08717922969782377,0.5464274268012107,0.11057585495893396,0.3862191955206409
192.168.1.85,10.0.0.85,36813,216,TCP,39528,21,1,8927,11509,57.562522426529604,3.932879171989365,59.6532737670003,Benign,0.14676548145526702,0.9107251559881567,0.21959921644096014,0.24406389864289124,0.49141090080268446,0.3398971616352542,0.2833195744157264,0.7133286184110824,0.9734366138350141,0.032945981150352965,0.6245379428576656,0.6729628843388648,0.7422071244766529,0.5078214597603131
192.168.1.86,10.0.0.86,51068,489,TCP,13949,76,45,2139,5812,98.40206319319358,5.518587849682014,618.6979273958787,PortScan,0.20534176047090935,0.3359005888826938,0.7524990662629273,0.1827896382942622,0.48626869112985616,0.7888021889767489,0.9811300406234708,0.46664502813377684,0.23302916632315684,0.17487799871226906,0.7530630314189309,0.47182635511222537,0.10823872155630376,0.6540377276381195
192.168.1.87,10.0.0.87,56180,620,UDP,98393,33,46,13263,211,55.39172723330685,5.611885436245649,779.6111763392331,Benign,0.6158456952311641,0.9582859372500991,0.22610539168384503,0.5638937381213144,0.2617961224727082,0.849191749028455,0.5612905669229599,0.5941080529914547,0.16664231425140574,0.6985364472709662,0.18017595255042296,0.27151142101255676,0.4101962289574187,0.1336368623609151
192.168.1.88,10.0.0.88,10939,110,UDP,51670,81,87,10548,1278,76.60815323261785,1.6066079564943159,386.3349978431789,Benign,0.05276788988456382,0.028394102093232232,0.6854048148633236,0.28779705529560984,0.18181156373635365,0.17393715756790795,0.5593154503440434,0.1779531119626705,0.7728259416170535,0.8472492869225863,0.730611632088346,0.7020120100581105,0.1546556869414284,0.9402005362680258
192.168.1.89,10.0.0.89,55036,281,TCP,6199,2,90,13124,8846,54.93935346013485,3.081577637401768,841.2408962454463,Benign,0.01416799424408921,0.221026887474857,0.33035076643254047,0.397360402595481,0.8234743971122557,0.8193673475176763,0.8239238562826208,0.18632532995177575,0.7575337841010205,0.8363378802633957,0.5828897595093233,0.15851920985371482,0.7805443854996656,0.8800690928110771
192.168.1.90,10.0.0.90,33397,42,TCP,7412,31,73,5755,4347,94.62711555082873,7.774490213648743,730.135284882437,Benign,0.818674542317267,0.15339133032443497,0.9868698787399582,0.8630949909141743,0.7024077791093795,0.31506067533794657,0.8067579432735374,0.4818155371176719,0.06874156721333735,0.6395317583099275,0.8850081181634281,0.8358939176591834,0.17985517779878435,0.3153533507536429
192.168.1.91,10.0.0.91,61694,823,UDP,30969,5,40,5379,14601,24.026496970429942,5.8136970818955,457.6757081362431,Benign,0.8018803163710093,0.5732611311159544,0.721444617482995,0.6462847266512327,0.8091047108690776,0.6401605307816123,0.37536710440502075,0.9503609211017487,0.1440636990247709,0.25112056810947814,0.22415011973375387,0.7926808573027754,0.2404447946553524,0.3732872077951165
192.168.1.92,10.0.0.92,13506,914,TCP,80011,83,41,13306,5878,40.138387838107334,7.482459628078958,248.88837933931092,Benign,0.08439075344255287,0.11510177872202909,0.3380488514798117,0.219843311608373,0.8236670092645819,0.9898285569006338,0.6059525318587902,0.029320732698533525,0.9520423829600467,0.5486828593074936,0.2217694794920143,0.28532443615134384,0.5239242195378633,0.7516975796260239
192.168.1.93,10.0.0.93,9369,23,TCP,76425,63,73,10716,10455,14.06671666105687,2.1274202195482808,532.2453600539858,Benign,0.3484514505224229,0.763772694691475,0.942300249041154,0.5489562048591641,0.06291367254579927,0.2835360287158487,0.795883139453103,0.7684851150974977,0.3580364094375522,0.47688260857586495,0.8391291014434136,0.09511666060432777,0.2064952437153872,0.9590321264662359
192.168.1.94,10.0.0.94,6612,871,UDP,64706,10,81,2693,1893,14.203839127215371,5.165802183661496,279.9250038214419,Benign,0.935076512594976,0.32243223830169576,0.8680160534221429,0.47635630461550527,0.36879780503275617,0.3762274008854335,0.0077507845349461535,0.069464443066233,0.8210713346592488,0.3599633137356353,0.09686375848827145,0.34531587048738155,0.3357020627516716,0.5620218644031445
192.168.1.95,10.0.0.95,52248,734,UDP,1139,70,37,7491,5739,59.0879118792589,3.368128353750297,767.483009030965,Benign,0.9625861868181991,0.8274845496165142,0.6336051933780669,0.14659599404575674,0.769432913941686,0.8340687433375257,0.7735543361888806,0.9958110816534975,0.2591347341209447,0.278506929440857,0.45493524592792456,0.3323016498421896,0.21091973498514693,0.862932340741535
192.168.1.96,10.0.0.96,43326,660,TCP,45255,3,72,12258,8361,10.727250301809256,1.9718655456222467,779.593905211437,DoS,0.28763822136611616,0.5405422333109016,0.19908870741797136,0.3274696167528527,0.4135931609275817,0.07048686335025645,0.46157399720035386,0.1336019067912957,0.1125179505371453,0.23184957829380837,0.5269091416566472,0.9878118590389454,0.38930400388478936,0.060439883708916065
192.168.1.97,10.0.0.97,50382,362,UDP,66610,22,6,11227,8106,15.316043421443712,9.921438359715845,376.86452197904674,Benign,0.9100008778512346,0.4771138826999386,0.28444909694000375,0.5054310253879826,0.017986020116047552,0.6744821032310487,0.943589549738429,0.04041824732857513,0.16208955902071398,0.49362076385668385,0.08802101130830986,0.8434906022034145,0.7552219794500071,0.4638729231350762
192.168.1.98,10.0.0.98,51480,652,UDP,29420,40,69,11968,14593,35.4948095283878,1.8665099444133981,99.67277429276452,Benign,0.30252150897890695,0.11736482408357718,0.11726076568720156,0.7456650871673577,0.05748012003465042,0.9420628570441264,0.38789564555197165,0.7617592974552521,0.816749318600529,0.2066803975391771,0.9435362447231179,0.7979125780172976,0.10341629498034377,0.3470771541716956
192.168.1.99,10.0.0.99,61979,762,UDP,38420,14,12,13520,7633,7.69535777651145,7.852762048421357,180.84961704319923,Benign,0.8970349863921748,0.10613773698647311,0.5584504913897761,0.615938855669347,0.08045212190448858,0.43307943192382525,0.5132985080880603,0.1328004134475126,0.7311958352169075,0.28776396285804406,0.4721428910002724,0.7685768285515646,0.825188737545253,0.36934875633982467
192.168.1.100,10.0.0.100,40196,727,TCP,75324,88,32,11943,12494,32.556057349319694,9.547378011633484,587.9481630501707,Benign,0.9833439835188603,0.558323540759861,0.624594218463047,0.7863951798340532,0.5137378497230152,0.9365775814150079,0.45574347812746996,0.11051100765850896,0.6499549461794794,0.4368913481767349,0.8745315309141066,0.37229079076909277,0.1322096949165843,0.46241047704319127
192.168.1.101,10.0.0.101,57082,628,UDP,37769,49,15,10086,3817,84.05793896312046,1.4962868715970246,494.1003767245471,Benign,0.6969936900648112,0.05808104920428736,0.6932239996934074,0.8573305407152757,0.6979790384481983,0.5236939118167443,0.06765083685690232,0.12458024606073703,0.621509407888391,0.14830990959577628,0.10055096298819921,0.3497778882246452,0.10561304394270232,0.25261785520103364
192.168.1.102,10.0.0.102,32627,489,TCP,24666,65,40,6003,8358,53.587697138945245,3.9828971729151617,237.87106035791166,DoS,0.7101051387460733,0.960722745565752,0.6752269915402954,0.2279441503114843,0.9827925836310382,0.008584645626966814,0.8680775463342167,0.27433376399331166,0.9600373380421666,0.4108642206301988,0.25902835111639744,0.6129402955554814,0.4708449345873571,0.9618882695516073
192.168.1.103,10.0.0.103,21750,952,UDP,65048,7,67,9348,7114,91.06245643394355,6.270850137911448,546.0310391375713,Benign,0.5391391872557952,0.26391901293968256,0.5119256194976156,0.004393756929225279,0.2290966628160117,0.23991916975887584,0.75865531676712,0.11600032363162893,0.24950467978929203,0.3879909621795632,0.6232491904010101,0.8527164885098222,0.7474252765409332,0.5014065049253272
192.168.1.104,10.0.0.104,46665,310,TCP,72716,57,26,6336,1510,89.97118156189265,7.432803824232486,202.192758692066,Benign,0.6351489584308863,0.03914404534953653,0.17162023806097737,0.24863660562076173,0.9893776246603625,0.6197601936336031,0.3999958702445824,0.46136196852859457,0.9108576297227854,0.6469708794391541,0.7289534259148109,0.6146028903580106,0.3516065620794663,0.41729347008432616
192.168.1.105,10.0.0.105,52284,14,TCP,98248,43,70,7276,2043,21.795585671098014,9.389142169454797,613.3918848643848,Benign,0.5794247952249125,0.3581203702932728,0.2979614557980249,0.2504835511232165,0.42839452114819265,0.5463184399566978,0.36601062422922925,0.5305600759987684,0.4819836592232647,0.9762131147652717,0.7123032835938047,0.5761759463754023,0.3712403495135729,0.39694519052253474
192.168.1.106,10.0.0.106,59583,533,TCP,39208,25,10,523,1767,72.96035892436481,1.8621585938217144,427.39517525422707,Benign,0.3258083000612234,0.7208060727036241,0.84108401040323,0.9844212570764741,0.2731011076445471,0.8280353671983598,0.8831813933539306,0.35105380997689883,0.6064559977805905,0.5096039514920452,0.08084036384580706,0.7422250811523423,0.9604931261325665,0.6946285846737181
192.168.1.107,10.0.0.107,15997,31,TCP,45095,61,69,2938,3966,50.24375099665513,5.2033613296695655,104.59751743736753,PortScan,0.7324203700298787,0.7338597186457638,0.2557002035635554,0.3649705550596555,0.7300259742861408,0.3070479434261584,0.2963226089678098,0.5180965935030711,0.6074154298797511,0.3747679135856362,0.7984162519530287,0.1670625033968154,0.8727419445635659,0.17517093843079412
192.168.1.108,10.0.0.108,2294,647,UDP,40309,33,78,546,9743,78.42608391256918,8.93694854594659,882.8933930156891,Benign,0.8814145574519027,0.45191536472632243,0.1460707453423863,0.2672062389356561,0.6181110498911938,0.7336959691615775,0.31275886411373344,0.23722434253940006,0.2858603995733181,0.6019264663967766,0.8413506716801171,0.29965200221684307,0.2563065923200023,0.257891363397884
192.168.1.109,10.0.0.109,8930,19,UDP,80576,90,77,13935,4199,17.469952185391886,9.388206314101854,50.63301424110615,Benign,0.6472816375676839,0.0824688036418697,0.684303391262352,0.1623022956150888,0.9036734092143195,0.5357588564373061,0.2079287974132702,0.6676687303322903,0.09481695263648338,0.7541414253318649,0.4706086028138756,0.31676433095491896,0.8348953945739372,0.4972593133873593
192.168.1.110,10.0.0.110,62772,348,UDP,64199,34,39,1747,3190,35.24877667836177,4.983163535817459,544.7280601960163,Benign,0.3378735853058392,0.4882083271492591,0.13160589555250513,0.365032266780282,0.17589953553160131,0.7339095890935617,0.23585481907512906,0.1958255564238508,0.5129816447666005,0.12346250531996883,0.32119257716429117,0.3009441429537971,0.7453049794776307,0.3067824832109547
192.168.1.111,10.0.0.111,45932,391,UDP,75275,38,99,6279,14243,68.77458775551344,0.8393487157459079,886.7560947895015,PortScan,0.2595568282616372,0.2229349054481592,0.35821189494331485,0.18803464419409444,0.06681625717218376,0.16688773069344087,0.1026260335211776,0.9280004752050297,0.46595243577948864,0.2684093928190704,0.701413744728629,0.7470243090422032,0.25351899432515357,0.8830406969101587
192.168.1.112,10.0.0.112,42847,358,TCP,8727,75,95,558,3580,32.28114902800313,2.0454414382191377,454.570617329471,DoS,0.43973458980227,0.42773897048902787,0.9348589092124241,0.3368714691899425,0.8875092077601431,0.7005740494193275,0.8020905949196667,0.8207719704670948,0.9160616741142372,0.2609614572759028,0.043405663092967894,0.47429528681955524,0.41454624723205724,0.8216402404310702
192.168.1.113,10.0.0.113,2575,404,TCP,39089,15,81,5009,14919,58.269292391852666,3.341563522636134,984.4430298462055,WebAttack,0.9316225176680768,0.7307368241926936,0.273562590163693,0.9125169656937815,0.10452998236207223,0.07793775474413445,0.5534931845318356,0.7799946228879922,0.06206502229162425,0.5161941479358999,0.8192525214311286,0.5435270825737089,0.4670011756859409,0.7980359846703836
192.168.1.114,10.0.0.114,7631,650,TCP,79025,66,7,12773,9247,93.26325246553739,8.28346369704986,687.9513061146616,DoS,0.8770112931380996,0.6725191221811456,0.2452208173614373,0.8692270325219821,0.08550324684296762,0.49605171284699556,0.6810204038164437,0.15764770377171755,0.7014973449416709,0.5938763143493176,0.33063559924145014,0.8339787331528467,0.5274861117565135,0.8784656536893569
